TRIP_CODE,SAMPLEDEPTH_M,CPHL_C3,MG_DVP,CPHL_C2,CPHL_C1,CPHL_C1C2,CPHLIDE_A,PHIDE_A,PERID,PYROPHIDE_A,BUT_FUCO,FUCO,NEO,KETO_HEX_FUCO,PRAS,VIOLA,HEX_FUCO,ASTA,DIADCHR,DIADINO,DINO,ANTH,ALLO,MYXO,DIATO,ZEA,LUT,CANTHA,GYRO,DV_CPHL_B,CPHL_B,DV_CPHL_B_AND_CPHL_B,DV_CPHL_A,CPHL_A,DV_CPHL_A_AND_CPHL_A,ECHIN,PHYTIN_B,PHYTIN_A,LYCO,BETA_EPI_CAR,BETA_BETA_CAR,ALPHA_BETA_CAR,PYROPHYTIN_A,PIGMENTS_FLAG,PIGMENTS_COMMENTS
MAI20120621,WC,0.019,0,0.045,0,,0,0,0.007,0,0.027,0.035,0.009,0,0.017,0.004,0.048,0,0,0.007,0,0,0.01,0,0,0.005,0,0,0,0,0.066,0.066,0,0.319,0.319,0,0,0,0,,,0.009,0,1,
MAI20130214,WC,0.05,0,0.064,0,,0.009,0,0.02,0,0.022,0.04,0.007,0,0.011,0.004,0.099,0,0,0.02,0,0,0.011,0,0,0.014,0,0,0,0,0.056,0.056,0,0.4,0.4,0,0,0,0,,,0.014,0,1,
ESP20090623,20,0.037,0,0.061,0,,0,0,0.017,0,0.044,0.072,0.017,0,0.027,0.01,0.078,0.009,0,0.021,0,0.005,0.023,0,0.009,0.025,0,0,0,0,0.132,0.132,0.009,0.544,0.553,0,0,0,0,,,0.026,0,0,Samples stored in dry shipper
NSI20130819,57,0.007,0,0.008,0,,0.004,0,0,0,0.002,0.021,0,0,0,0,0.003,0,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057,0.057,0,0,0,0,,,0,0,1,
ROT20100617,20,0.034,0,0.036,0,,0,0,0,0,0.035,0.048,0.011,0,0.018,0.005,0.083,0.013,0,0.013,0,0,0.016,0,0,0.039,0,0,0,0,0.084,0.084,0.012,0.4,0.412,0,0,0,0,,,0.023,0,1,
MAI20101001,20,0.017,0,0.036,0,,0,0,0.012,0,0.014,0.082,0.01,0,0.026,0.009,0.045,0,0,0.019,0,0,0.007,0,0,0.007,0,0,0,0,0.078,0.078,0,0.36,0.36,0,0,0,0,,,0.013,0,1,
MAI20110407,20,0.032,0,0.046,0.009,,0.045,0,0.028,0,0.028,0.036,0.015,0,0.03,0.014,0.07,0,0,0.017,0,0.004,0.014,0,0,0.01,0,0,0,0,0.124,0.124,0,0.404,0.404,0,0,0,0,,,0.012,0,2,station start time used
MAI20120724,85,0.013,0,0.034,0,,0,0,0,0,0.03,0.028,0.007,0,0.018,0.004,0.048,0,0,0.006,0,0,0.006,0,0,0.006,0,0,0,0,0.062,0.062,0,0.283,0.283,0,0,0,0,,,0.008,0,1,
MAI20130611,85,0.035,0,0.032,0,,0.005,0,0.004,0,0.029,0.029,0.005,0,0.014,0.003,0.04,0,0,0.006,0,0,0.005,0,0,0.003,0,0,0,0,0.046,0.046,0,0.216,0.216,0,0,0,0,,,0.008,0,2,WC time used
ESP20090917,50,0.024,0,0.036,0,,0,0,0.011,0,0.027,0.05,0.008,0,0.02,0.004,0.046,0,0,0.02,0,0.004,0.012,0,0.007,0.008,0,0,0,0,0.055,0.055,0,0.291,0.291,0,0,0,0,,,0.01,0,0,
NSI20120213,20,0,0,0.006,0,,0,0,0,0,0.002,0.004,0,0,0,0,0.009,0,0,0.002,0,0,0,0,0,0.069,0,0,0,0,0,0,0.062,0.08,0.142,0,0,0,0,,,0.014,0,1,
NSI20150304,20,0,0,0.003,0,,0.004,0,0,0,0,0.002,0,0,0,0,0.007,0,0,0,0,0,0,0,0,0.063,0.002,0,0,0,0,0,0.032,0.069,0.101,0,0,0,0,,,0.01,0,0,
NSI20150323,57,0.021,0,0.021,0,,0.02,0,0,0,0,0.112,0,0,0,0,0,0,0,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183,0.183,0,0,0,0,,,0.003,0,0,
NSI20121114,WC,0.047,0,0.044,0,,0.016,0,0,0,0.022,0.083,0,0,0,0,0.031,0,0,0.01,0,0,0,0,0.004,0.022,0,0,0,0.007,0.021,0.028,0.03,0.242,0.272,0,0,0,0,,,0.008,0,1,
PHB20090714,WC,0.042,0,0.064,0.019,,0,0,0,0,0.022,0.186,0.006,0,0.015,0.006,0.044,0,0,0.029,0,0,0.026,0,0,0,0,0,0,0,0.058,0.058,0,0.609,0.609,0,0,0,0,,,0.01,0,2,station start time used
KAI20100215,90,0,0,0.007,0,,0,0,0,0,0.016,0.018,0,0,0,0,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056,0.056,0,0,0,0,,,0,0,4,2 filters average - volume not recorded - station start time used
KAI20100721,90,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015,0.015,0,0,0,0,,,0,0,4,volume not recorded-default time used
KAI20111115,90,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,9,sample not taken (WQM out)
ESP20110120,WC,0.04,0,0.04,0,,0.034,0,0.009,0,0.027,0.096,0.005,0,0.012,0.003,0.045,0.009,0,0.018,0,0.003,0.005,0,0.006,0.043,0,0,0,0,0.035,0.035,0.021,0.296,0.317,0,0,0,0,,,0.011,0,2,station start time used
ROT20100315,20,0.02,0,0,0.043,,0,0,0,0,0.018,0.094,0.006,0,0.017,0.006,0.061,0,0,0.024,0,0,0.006,0,0,0.021,0,0,0,0,0.055,0.055,0,0.353,0.353,0,0,0,0,,,0.019,0,1,
ROT20121126,WC,0.03,0,0.04,0,,0.007,0,0.006,0,0.025,0.05,0.005,0,0.011,0.006,0.046,0,0,0.022,0,0.002,0.007,0,0.004,0.022,0,0,0,0,0.043,0.043,0.018,0.246,0.264,0,0,0,0,,,0.011,0,1,
ROT20130423,WC,0.037,0,0.045,0,,0.009,0,0.006,0,0.032,0.057,0.008,0,0.017,0.007,0.062,0.004,0,0.018,0,0,0.005,0,0,0.027,0.004,0,0,0,0.068,0.068,0.024,0.347,0.371,0,0,0,0,,,0.016,0,1,
NSI20111116,WC,0.124,0,0.118,0,,0.038,0.078,0,0.047,0.02,0.358,0.009,0,0.012,0.003,0.052,0,0,0.018,0,0,0,0,0.008,0.019,0.009,0,0,0,0.044,0.044,0.015,0.739,0.754,0,0,0,0,,,0.015,0,0,
YON20120208,WC,0.022,0,0.026,0,,0.018,0,0,0,0.012,0.049,0,0,0,0.001,0.036,0.004,0,0.01,0,0,0,0,0,0.106,0,0,0,0.007,0.022,0.029,0.058,0.28,0.338,0,0,0,0,,,0.032,0,1,
YON20120816,WC,0.016,0,0.012,0.003,,0,0,0,0,0.009,0.01,0,0,0,0,0.017,0,0,0.005,0,0,0,0,0,0.054,0,0,0,0,0.008,0.008,0.019,0.168,0.187,0,0,0,0,,,0.01,0,1,
PHB20100908,WC,0.169,0,0,0.364,,0,0,0,0,0.017,0.686,0.008,0,0.017,0.003,0.041,0,0,0.068,0,0,0.011,0,0,0,0,0,0,0,0.062,0.062,0,1.752,1.752,0,0,0,0,,,0.034,0,2,station start time used
PHB20110329,WC,0.025,0,0.025,0,,0.008,0,0.006,0,0.03,0.015,0.005,0,0.006,0.002,0.04,0,0,0.009,0,0,0,0,0,0.073,0.004,0,0,0.013,0.05,0.063,0.077,0.16,0.237,0,0,0,0,,,0.021,0,2,station start time used
PHB20111018,WC,0.071,0,0.093,0,,0.047,0,0.011,0.052,0.016,0.254,0.016,0,0.041,0.014,0.041,0,0,0.026,0,0,0.005,0,0.004,0.013,0.015,0,0,0,0.116,0.116,0,0.76,0.76,0,0,0,0,,,0.027,0,2,WQM time used
KAI20090114,20,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,9,sample lost at Flinders
KAI20090601,WC,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,9,sample lost at Flinders-station start time used
KAI20110718,WC,0.031,0,0.048,0.005,,0,0,0.006,0,0.039,0.05,0.008,0,0.02,0.003,0.079,0,0,0.011,0,0.002,0.014,0,0.006,0.04,0,0,0,0,0.083,0.083,0.036,0.412,0.448,0,0,0,0,,,0.02,0,2,WQM time used
NSI20100520,WC,0.012,0,0.024,0,,0,0,0,0,0.019,0.058,0.004,0,0.005,0,0.043,0,0,0.006,0,0,0,0,0,0.059,0,0,0,0,0.023,0.023,0.034,0.292,0.326,0,0,0,0,,,0.016,0,2,station start time used
PHB20121218,25,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,9,lost sample - defrosted during storage
PHB20121218,WC,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,9,lost sample - defrosted during storage
MAI20090907,WC,0.021,0,0.032,0.008,,0,0,0.005,0,0.021,0.07,0.012,0,0.021,0.005,0.05,0,0,0.013,0,0.002,0.012,0,0,0.015,0,0,0,0,0.063,0.063,0,0.378,0.378,0,0,0,0,,,0.011,0,2,station start time used
DAR20141130,0,0.011,0,0.054,0.022,,0,0,0,0,0,0.196,0.009,0,0.022,0.007,0.022,0,0,0.032,0,0,0.014,0,0,0.15,0,0,0,0,0.045,0.045,0,0.793,0.793,0,0,0,0,,,0.05,0,0,
MAI20141208,85,0.024,0,0.023,0,,0.005,0,0.004,0,0.004,0.035,0.003,0,0.012,0.001,0.041,0.001,0,0.008,0,0,0.007,0,0,0,0,0,0,0,0.015,0.015,0,0.135,0.135,0,0,0,0,,,0.005,0,1,
ROT20150128,40,0.034,0,0.039,0,,0.009,0,0,0,0.021,0.046,0.007,0,0.017,0.006,0.07,0.005,0,0.024,0,0.004,0.005,0,0.004,0.019,0.002,0,0,0,0.056,0.056,0.007,0.291,0.298,0,0,0,0,,,0.014,0,1,
KAI20100315,90,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0,0,0,0,,,0,0,4,volume not recorded
PHB20121009,25,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,9,lost sample - defrosted during storage
MAI20130313,WC,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,9,sample lost
ESP20100322,40,0.018,0,0,0.019,,0,0,0,0,0.022,0.063,0.005,0,0.012,0,0.025,0.011,0,0.008,0,0,0.003,0,0,0.01,0,0,0,0,0.049,0.049,0.009,0.199,0.208,0,0,0,0,,,0.01,0,0,
ROT20140730,20,0.033,0,0.043,0,,0.011,0,0.01,0,0.027,0.037,0.005,0,0.011,0.004,0.067,0.003,0,0.018,0,0,0.013,0,0,0.019,0,0,0,0,0.041,0.041,0,0.313,0.313,0,0,0,0,,,0.014,0,0,
NSI20111220,20,0,0,0.005,0,,0,0,0,0,0.003,0.004,0,0,0,0,0.008,0,0,0,0,0,0,0,0,0.06,0.006,0,0,0,0.014,0.014,0.021,0.059,0.08,0,0,0,0,,,0.005,0,1,
YON20100119,WC,0,0,0.007,0,,0,0,0,0,0.006,0.011,0,0,0,0,0.018,0,0,0.007,0,0,0,0,0,0.124,0,0,0,0,0,0,0.089,0.132,0.221,0,0,0,0,,,0.024,0,1,
YON20121129,WC,0.007,0,0.015,0,,0.007,0,0,0,0.007,0.012,0,0,0,0.002,0.022,0,0,0.011,0,0,0,0,0,0.097,0,0,0,0.005,0.008,0.013,0.052,0.158,0.21,0,0,0,0,,,0.019,0,1,
PHB20090920,WC,0.034,0,0.066,0,,0.155,0,0.006,0,0.007,0.235,0.003,0,0.008,0.003,0.03,0,0,0.039,0,0,0.006,0,0.007,0,0,0,0,0,0.025,0.025,0,0.519,0.519,0,0,0,0,,,0.019,0,2,station start time used
KAI20081019,20,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,9,sample lost at Flinders
KAI20120116,100,0.033,0,0.021,0.01,,0,0,0,0,0.038,0.048,0,0,0.003,0,0.016,0,0,0.004,0,0,0,0,0,0.01,0,0,0,0.005,0.022,0.027,0.016,0.127,0.143,0,0,0,0,,,0.01,0,1,
YON20141120,1,0.007,0,0.01,0,,0.007,0,0,0,0.005,0.011,0,0,0,0.002,0.013,0,0,0.01,0,0,0,0,0,0.088,0,0,0,0.005,0.007,0.012,0.047,0.165,0.212,0,0,0,0,,,0.022,0,1,
DAR20130617_1500,WC,0.032,0,0.041,0.024,,0,0,0,0,0,0.116,0.007,0,0.024,0.005,0.026,0,0,0.016,0,0,0.011,0,0,0.117,0,0,0,0,0.069,0.069,0,0.569,0.569,0,0,0,0,,,0.048,0,1,
YON20140220,WC,0.048,0,0.051,0,,0.066,0,0.006,0,0.021,0.088,0.003,0,0.005,0.003,0.05,0,0,0.019,0,0.003,0.004,0,0.004,0.105,0,0,0,0,0.039,0.039,0.015,0.635,0.65,0,0,0,0,,,0.038,0,1,
MAI20140408,85,0.012,0,0.006,0,,0,0,0,0,0.013,0.006,0,0,0,0,0.009,0,0,0.001,0,0,0,0,0,0.003,0,0,0,0,0.007,0.007,0.003,0.043,0.046,0,0,0,0,,,0.002,0,1,
DAR20140403,6,0.036,0,0.091,0.045,,0,0,0,0,0,0.303,0,0,0,0,0,0,0,0.031,0,0,0.01,0,0,0.062,0,0,0,0,0.058,0.058,0,0.842,0.842,0,0,0,0,,,0.04,0,1,
KAI20140507,WC,0.019,0,0.018,0.003,,0,0,0,0,0.016,0.028,0.003,0,0.009,0.001,0.027,0,0,0.004,0,0,0.004,0,0,0.006,0,0,0,0,0.028,0.028,0.007,0.144,0.151,0,0,0,0,,,0.007,0,1,
KAI20140122,WC,0.054,0,0.071,0.008,,0,0,0.02,0,0.053,0.047,0.009,0,0.023,0.005,0.073,0.004,0,0.018,0,0.007,0.01,0,0.009,0.01,0,0,0,0,0.074,0.074,0.002,0.426,0.428,0,0,0,0,,,0.013,0,1,
KAI20140122,100,0.05,0,0.041,0.002,,0,0,0,0,0.07,0.033,0.004,0,0.011,0.001,0.035,0,0,0.006,0,0,0.001,0,0,0.006,0,0,0,0,0.042,0.042,0.006,0.196,0.202,0,0,0,0,,,0.007,0,1,
MAI20140318,WC,0.037,0,0.106,0.016,,0,0,0.007,0,0.038,0.036,0.023,0,0.058,0.016,0.058,0.009,0,0.017,0,0.006,0.08,0,0.004,0.075,0,0,0,0,0.195,0.195,0.033,0.818,0.851,0,0,0,0,,,0.046,0,1,Salps in sample; removed before filtering
MAI20140318,85,0.012,0,0.012,0.009,,0,0,0,0,0.021,0.011,0.004,0,0.01,0.001,0.014,0,0,0.002,0,0,0.003,0,0,0.006,0,0,0,0,0.038,0.038,0.004,0.099,0.103,0,0,0,0,,,0.005,0,1,
MAI20140516,WC,0.036,0,0.069,0.012,,0,0,0.012,0,0.028,0.031,0.016,0,0.038,0.009,0.057,0,0,0.012,0,0,0.04,0,0,0.015,0,0,0,0,0.147,0.147,0.008,0.553,0.561,0,0,0,0,,,0.024,0,0,
MAI20140915,WC,0.094,0,0.188,0,,0.263,0.057,0.014,0,0.017,0.378,0.005,0,0.018,0.005,0.095,0.01,0.049,0,0,0,0.017,0,0.004,0.004,0,0,0,0,0.064,0.064,0,0.911,0.911,0,0,0,0,,,0.025,0,0,
DAR20140117_1950,WC,0.014,0,0.082,0.079,,0.444,0,0,0,0.017,0.5,0,0,0.019,0,0,0.032,0,0.043,0,0,0.022,0,0.005,0.089,0,0,0,0,0.04,0.04,0,1.29,1.29,0,0,0,0,,,0.066,0,0,
YON20140122,WC,0.008,0,0.013,0.004,,0,0,0,0,0.005,0.012,0,0,0,0.002,0.016,0.004,0,0.009,0,0,0,0,0.002,0.12,0,0,0,0.007,0.006,0.013,0.068,0.18,0.248,0,0,0,0,,,0.027,0,0,
YON20140122,8,0.006,0,0.011,0.002,,0,0,0,0,0.006,0.014,0,0,0,0.002,0.014,0.005,0,0.009,0,0,0,0,0,0.116,0,0,0,0.006,0.008,0.014,0.057,0.161,0.218,0,0,0,0,,,0.026,0,0,
NIN20130806,40,0.041,0,0.038,0,,0.007,0,0.003,0,0.021,0.052,0.008,0,0.016,0.003,0.046,,0,0.007,0,0,0.005,0,0,0.038,0,0,0,0,0.07,0.07,0.024,0.352,0.376,0,0,0,0,,,0.022,0,0,
ROT20140122,20,0.033,0,0.05,0,,0.018,0,0.006,0,0.012,0.119,0.002,0,0.005,0.003,0.048,0.006,0,0.043,0,0.003,0,0,0.008,0.024,0,0,0,0,0.025,0.025,0,0.372,0.372,0,0,0,0,,,0.015,0,0,
ROT20140227,WC,0.031,0,0.032,0,,0.009,0,0,0,0.023,0.034,0.005,0,0.013,0.006,0.053,0.003,0,0.02,0,0.004,0.004,0,0.004,0.022,0.002,0,0,0,0.044,0.044,0.012,0.224,0.236,0,0,0,0,,,0.01,0,0,Composite
ESP20130725,20,0.037,0,0.062,0,,0.039,0,0.01,0,0.034,0.057,0.011,0,0.023,0.009,0.062,0,0,0.022,0,0.003,0.021,0,0.003,0.017,0.005,0,0,0,0.094,0.094,0,0.436,0.436,0,0,0,0,,,0.017,0,1,
MAI20121112,85,0.019,0,0.043,0.007,,0.008,0,0,0,0.005,0.028,0.01,0,0.029,0.006,0.009,0,0,0.004,0,0,0.007,0,0,0.009,0,0,0,0,0.073,0.073,0,0.192,0.192,0,0,0,0,,,0.013,0,1,
ESP20091216,WC,0.019,0,0.032,0,,0,0,0.008,0,0.02,0.045,0.004,0,0.007,0.005,0.048,0,0,0.019,0,0,0.002,0,0.003,0.041,0,0,0,0,0.033,0.033,0,0.237,0.237,0,0,0,0,,,0.016,0,2,
ROT20130712,20,0.006,0,0.02,0,,0,0,0.005,0,0.005,0.009,0.001,0,0.005,0,0.015,0,0,0.003,0,0,0.004,0,0,0.016,0,0,0,0,0.028,0.028,0,0.186,0.186,0,0,0,0,,,0.006,0,2,samples frozen over weekend before being put into Liq N2 on the Monday
DAR20120730_0130,WC,0.042,0,0.062,0.019,,0,0,0,0,0,0.188,0,0,0.021,0,0.035,0,0,0.022,0,0,0.013,0,0,0.124,0,0,0,0,0.092,0.092,0,0.838,0.838,0,0,0,0,,,0.053,0,0,
ROT20111122,WC,0.017,0,0.024,0.004,,0,0,0.006,0,0.019,0.038,0,0,0.004,0.003,0.03,0,0,0.023,0,0,0.009,0,0,0.021,0,0,0,0,0.02,0.02,0.009,0.181,0.19,0,0,0,0,,,0.008,0,1,
ROT20150701,20,0.05,0,0.062,0,,0.048,0,0.009,0,0.025,0.087,0.008,0,0.021,0.006,0.068,0.002,0,0.015,0,0,0.016,0,0,0.023,0,0,0,0,0.072,0.072,0.007,0.423,0.43,0,0,0,0,,,0.018,0,0,
DAR20121208_1630,6,0.026,0,0.051,0.018,,0,0,0,0,0,0.156,0.005,0,0.013,0.003,0.031,0.006,0,0.019,0,0,0.01,0,0,0.062,0,0,0,0,0.044,0.044,0,0.472,0.472,0,0,0,0,,,0.033,0,1,
NSI20111013,WC,0.015,0,0.028,0,,0.014,0,0,0,0.024,0.051,0.003,0,0,0,0.03,0,0,0.006,0,0,0,0,0,0.024,0.006,0,0,0,0.043,0.043,0.01,0.207,0.217,0,0,0,0,,,0.009,0,1,
NSI20111220,57,0.012,0,0.01,0.016,,0,0.092,0.006,0,0.009,0.014,0.016,0,0.012,0.004,0.035,0,0,0.004,0,0.004,0.004,0,0,0.021,0.034,0,0,0,0.076,0.076,0.008,0.22,0.228,0,0,0,0,,,0.01,0,1,
NSI20120229,57,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0.006,0,0,0,0,,,0,0,1,
YON20110414,WC,0.039,0,0.044,0,,0.027,0,0,0,0.008,0.131,0.004,0,0.012,0.002,0.04,0,0,0.016,0,0,0.003,0,0,0.07,0,0,0,0,0.037,0.037,0,0.399,0.399,0,0,0,0,,,0.024,0,1,
YON20130416,8,0.022,0,0.027,0,,0.013,0,0,0,0.011,0.035,0.003,0,0.005,0.002,0.036,0.005,0,0.009,0,0,0.004,0,0,0.075,0,0,0,0,0.026,0.026,0,0.286,0.286,0,0,0,0,,,0.022,0,1,
YON20130912,WC,0.033,0,0.071,0,,0.182,0,0.01,0,0.022,0.116,0.003,0,0.004,0.004,0.049,0,0,0.044,0,0.01,0,0,0.007,0.324,0,0,0,0,0.03,0.03,0.042,2.559,2.601,0,0,0,0,,,0.252,0,1,
PHB20101213,WC,0.147,0,0,0.214,,0,0,0.04,0,0.042,0.482,0,0,0.007,0.004,0.007,0,0,0.067,0,0,0.018,0,0.012,0,0,0,0,0,0.038,0.038,0,0.851,0.851,0,0,0,0,,,0.03,0,2,station start time used
MAI20150811,85,0.03,0,0.235,0.065,,0,0,0,0,0.019,0.924,0.009,0,0.026,0.007,0.038,0,0,0.093,0,0.006,0.004,0,0.007,0.004,0,0,0,0,0.094,0.094,0,2.261,2.261,0,0,0,0,,,0.051,0,0,
KAI20150629,WC,0.042,0,0.052,0,,0,0,0,0,0.045,0.028,0.011,0,0.027,0.007,0.097,0.003,0,0.012,0,0,0.014,0,0,0.026,0,0,0,0,0.106,0.106,0.032,0.454,0.486,0,0,0,0,,,0.022,0,0,
MAI20150811,0,0.035,0,0.053,0,,0.026,0,0,0,0.045,0.089,0.009,0,0.023,0.009,0.084,0,0,0.03,0,0.003,0.007,0,0.003,0.005,0,0,0,0,0.065,0.065,0,0.447,0.447,0,0,0,0,,,0.012,0,0,
ROT20150507,WC,0.043,0,0.048,0,,0.028,0,0.006,0,0.027,0.051,0.008,0,0.019,0.006,0.063,0.003,0,0.025,0,0.004,0.014,0,0.005,0.025,0,0,0,0,0.064,0.064,0.015,0.352,0.367,0,0,0,0,,,0.012,0,0,
YON20150923,26,0.006,0,0.015,0,,0.008,0,0,0,0.007,0.022,0.001,0,0,0.001,0.021,0,0,0.007,0,0.002,0,0,0.004,0.07,0,0,0,0,0.008,0.008,0.045,0.141,0.186,0,0,0,0,,,0.012,0,0,
DAR20151117,19,0.023,0,0.064,0,,0.068,0,0.028,0,0,0.258,0.004,0,0.015,0.005,0.017,0,0,0.024,0,0,0.018,0,0,0.125,0,0,0,0,0.061,0.061,0,0.85,0.85,0,0,0,0,,,0.055,0,0,
PHB20160615,20,0.065,0,0.055,0,,0.061,0,0.009,0,0.031,0.113,0.006,0,0.011,0.005,0.052,0,0,0.016,0,0,0.009,0,0,0.017,0.002,0,0,0,0.046,0.046,0.018,0.391,0.409,0,0,0,0,,,0.015,0,0,
YON20160725,1,0.006,0,0.008,0,,0,0,0,0,0.009,0.009,0,0,0,0.002,0.017,0,0,0.012,0,0,0,0,0.001,0.05,0,0,0,0,0.004,0.004,0.03,0.103,0.133,0,0,0,0,,,0.012,0,0,
NSI20160412,20,0,0,0.008,0,,0.009,0,0,0,0.004,0.015,0,0,0,0,0.01,0,0,0.003,0,0,0,0,0,0.009,0,0,0,0,0.003,0.003,0.009,0.089,0.098,0,0,0,0,,,0.003,0,0,
YON20160122,0,0.007,0,0.012,0,,0.019,0,0,0,0.005,0.022,0,0,0,0.001,0.014,0,0,0.014,0,0.002,0,0,0.003,0.082,0,0,0,0,0.011,0.011,0.023,0.279,0.302,0,0,0,0,,,0.032,0,0,
PHB20160829,WC,0.062,0,0.08,0,,0,0,0.016,0,0.06,0.043,0.016,0,0.041,0.011,0.109,0,0,0.017,0,0,0.019,0,0,0.006,0.003,0,0,0,0.143,0.143,0,0.573,0.573,0,0,0,0,,,0.019,0,0,
DAR20151117,6,0.025,0,0.084,0,,0.083,0,0.022,0,0,0.273,0.008,0,0.023,0.011,0.023,0,0,0.052,0,0,0.024,0,0,0.209,0,0,0,0,0.067,0.067,0,1.147,1.147,0,0,0,0,,,0.072,0,0,
PHB20151115,15,0.048,0,0.115,0,,0.138,0.029,0.017,0,0.016,0.225,0.004,0,0.007,0.003,0.04,0,0,0.026,0,0,0.003,0,0,0.012,0,0,0,0,0.043,0.043,0,0.66,0.66,0,0,0,0,,,0.016,0,0,
KAI20160223,0,0.011,0,0.024,0,,0.007,0,0.01,0,0.015,0.018,0.003,0,0.006,0.002,0.027,0,0,0.007,0,0,0,0,0,0.034,0,0,0,0,0.02,0.02,0.028,0.153,0.181,0,0,0,0,,,0.011,0,0,
ROT20160324,0,0.03,0,0.027,0,,0.005,0,0.003,0,0.034,0.02,0.002,0,0.006,0.004,0.055,0.002,0,0.025,0,0.002,0.003,0,0.003,0.022,0,0,0,0,0.035,0.035,0.026,0.22,0.246,0,0,0,0,,,0.009,0,0,UTC start time 0620; 0 m; Dewar – 2 x filter papers
YON20151203,0,0.003,0,0.008,0,,0.009,0,0.002,0,0.004,0.007,0,0,0,0.001,0.013,0,0,0.009,0,0.001,0,0,0.003,0.08,0,0,0,0,0.007,0.007,0.034,0.163,0.197,0,0,0,0,,,0.021,0,0,
DAR20160202_0330,WC,0,0,0.071,0.036,,0,0,0.048,0,0,0.341,0.007,0,0.026,0.006,0.018,0,0,0.031,0,0,0.035,0,0,0.099,0,0,0,0,0.083,0.083,0,1.118,1.118,0,0,0,0,,,0.055,0,0,
DAR20150804_0130,6,0.031,0,0.1,0,,0.096,0,0,0,0,0.398,0,0,0.015,0.006,0.025,0.018,0,0.035,0,0,0,0,0,0.067,0,0,0,0,0.041,0.041,0,1.021,1.021,0,0,0,0,,,0.035,0,0,
KAI20151116,40,0.201,0,0.26,0,,0.135,0.107,0.058,0,0.048,0.46,0.016,0,0.066,0.004,0.264,0,0,0.064,0,0,0.016,0,0.009,0.012,0,0,0,0,0.176,0.176,0,1.479,1.479,0,0,0,0,,,0.045,0,0,
NSI20150731,0,0.007,0,0.02,0,,0.01,0,0.003,0,0.013,0.012,0,0,0,0.001,0.026,0,0,0.007,0,0,0,0,0,0.064,0,0,0,0,0.023,0.023,0.045,0.133,0.178,0,0,0,0,,,0.013,0,0,
NSI20150817,20,0.016,0,0.036,0,,0.026,0,0.003,0,0.017,0.047,0.004,0,0.004,0.001,0.03,0,0,0.01,0,0.001,0,0,0.002,0.029,0.003,0,0,0,0.023,0.023,0.015,0.207,0.222,0,0,0,0,,,0.006,0,0,
PHB20150630,0,0.062,0,0.09,0,,0.016,0,0.01,0,0.066,0.061,0.009,0,0.021,0.006,0.132,0,0,0.019,0,0.003,0.028,0,0,0.024,0,0,0,0,0.088,0.088,0,0.624,0.624,0,0,0,0,,,0.023,0,0,
KAI20150909,100,0.03,0,0.037,0,,0.007,0,0.005,0,0.027,0.028,0.008,0,0.024,0.004,0.06,0.002,0,0.007,0,0,0.005,0,0,0.008,0,0,0,0,0.062,0.062,0,0.263,0.263,0,0,0,0,,,0.009,0,0,
DAR20150803_1932,WC,0.031,0,0.067,0,,0.054,0,0,0,0,0.294,0,0,0.01,0.002,0.027,0.018,0,0.031,0,0,0.006,0,0,0.069,0,0,0,0,0.03,0.03,0,0.777,0.777,0,0,0,0,,,0.043,0,0,
PHB20160502,WC,0.052,0,0.057,0,,0,0,0,0,0.045,0.054,0.021,0,0.026,0.018,0.079,0.004,0,0.019,0,0.003,0.018,0,0,0.048,0.025,0,0,0,0.137,0.137,0.026,0.58,0.606,0,0,0,0,,,0.034,0,0,
YON20160601,WC,0.03,0,0.03,0,,0.011,0,0,0,0.025,0.041,0.002,0,0.002,0.002,0.067,0,0,0.013,0,0,0.003,0,0.002,0.024,0,0,0,0,0.028,0.028,0.009,0.255,0.264,0,0,0,0,,,0.01,0,0,
YON20160725,26,0.02,0,0.029,0,,0.007,0,0,0,0.021,0.023,0.002,0,0.004,0.002,0.042,0,0,0.011,0,0,0.003,0,0.001,0.052,0,0,0,0,0.017,0.017,0.044,0.206,0.25,0,0,0,0,,,0.02,0,0,
